DBCODE,ENTITY,REACH,SERIES,TEST,DATANUM,DATE,TIME,CONCEN,MASSFLUX,DISCHARGE,TEMP
HF011,1,WS3,Early,1,3348,4/21/2001,18121,1.12,30.66,27.5,9
HF011,1,WS3,Early,1,3349,4/21/2001,18141,1.12,30.66,27.5,9
HF011,1,WS3,Early,1,3350,4/21/2001,18161,1.14,31.21,27.5,9
HF011,1,WS3,Early,1,3351,4/21/2001,18181,1.13,30.94,27.5,9.1
HF011,1,WS3,Early,1,3352,4/21/2001,18201,1.13,30.94,27.5,9.1
HF011,1,WS3,Early,1,3353,4/21/2001,18221,1.14,31.21,27.5,9.1
HF011,1,WS3,Early,1,3354,4/21/2001,18241,1.13,30.94,27.5,9.1
HF011,1,WS3,Early,1,3355,4/21/2001,18261,1.12,30.66,27.5,9
HF011,1,WS3,Early,1,3356,4/21/2001,18281,1.12,30.66,27.5,9
HF011,1,WS3,Early,1,3357,4/21/2001,18301,1.13,30.94,27.5,9
HF011,1,WS3,Early,1,3358,4/21/2001,18321,1.13,30.94,27.5,9
HF011,1,WS3,Early,1,3359,4/21/2001,18341,1.13,30.94,27.5,9
HF011,1,WS3,Early,1,3360,4/21/2001,18361,1.17,32.04,27.5,9
HF011,1,WS3,Early,1,3361,4/21/2001,18381,1.12,30.66,27.5,9
HF011,1,WS3,Early,1,3362,4/21/2001,18401,1.24,33.96,27.5,9
HF011,1,WS3,Early,1,3363,4/21/2001,18421,1.12,30.66,27.5,9
HF011,1,WS3,Early,1,3364,4/21/2001,18441,1.12,30.66,27.5,9
HF011,1,WS3,Early,1,3365,4/21/2001,18461,1.1,30.11,27.5,9
HF011,1,WS3,Early,1,3366,4/21/2001,18481,1.1,30.11,27.5,9
HF011,1,WS3,Early,1,3367,4/21/2001,18501,1.09,29.84,27.5,9
HF011,1,WS3,Early,1,3368,4/21/2001,18521,1.1,30.11,27.5,9
HF011,1,WS3,Early,1,3369,4/21/2001,18541,1.1,30.11,27.5,9
HF011,1,WS3,Early,1,3370,4/21/2001,18561,1.1,30.11,27.5,9
HF011,1,WS3,Early,1,3371,4/21/2001,18581,1.1,30.11,27.5,9
HF011,1,WS3,Early,1,3372,4/21/2001,18601,1.1,30.11,27.5,9
HF011,1,WS3,Early,1,3373,4/21/2001,18621,1.09,29.84,27.5,9
HF011,1,WS3,Early,1,3374,4/21/2001,18641,1.09,29.84,27.5,9
HF011,1,WS3,Early,1,3375,4/21/2001,18661,1.08,29.57,27.5,9
HF011,1,WS3,Early,1,3376,4/21/2001,18681,1.08,29.57,27.5,9
HF011,1,WS3,Early,1,3377,4/21/2001,18701,1.08,29.57,27.5,9
HF011,1,WS3,Early,1,3378,4/21/2001,18721,1.09,29.84,27.5,9
HF011,1,WS3,Early,1,3379,4/21/2001,18741,1.07,29.29,27.5,9
HF011,1,WS3,Early,1,3380,4/21/2001,18761,1.07,29.29,27.5,9
HF011,1,WS3,Early,1,3381,4/21/2001,18781,1.08,29.57,27.5,9
HF011,1,WS3,Early,1,3382,4/21/2001,18801,1.07,29.29,27.5,9
HF011,1,WS3,Early,1,3383,4/21/2001,18821,1.08,29.57,27.5,9
HF011,1,WS3,Early,1,3384,4/21/2001,18841,1.06,29.02,27.5,9
HF011,1,WS3,Early,1,3385,4/21/2001,18861,1.05,28.74,27.5,9
HF011,1,WS3,Early,1,3386,4/21/2001,18881,1.08,29.57,27.5,9
HF011,1,WS3,Early,1,3387,4/21/2001,18901,1.07,29.29,27.5,9
HF011,1,WS3,Early,1,3388,4/21/2001,18921,1.07,29.29,27.5,9
HF011,1,WS3,Early,1,3389,4/21/2001,18941,1.08,29.57,27.5,9
HF011,1,WS3,Early,1,3390,4/21/2001,18961,1.07,29.29,27.5,9
HF011,1,WS3,Early,1,3391,4/21/2001,18981,1.07,29.29,27.5,9
HF011,1,WS3,Early,1,3392,4/21/2001,19001,1.06,29.02,27.5,9
HF011,1,WS3,Early,1,3393,4/21/2001,19021,1.07,29.29,27.5,8.9
HF011,1,WS3,Early,1,3394,4/21/2001,19041,1.07,29.29,27.5,8.9
HF011,1,WS3,Early,1,3395,4/21/2001,19061,1.06,29.02,27.5,8.9
HF011,1,WS3,Early,1,3396,4/21/2001,19081,1.06,29.02,27.5,9
HF011,1,WS3,Early,1,3397,4/21/2001,19101,1.06,29.02,27.5,9
HF011,1,WS3,Early,1,3398,4/21/2001,19121,1.06,29.02,27.5,9
HF011,1,WS3,Early,1,3399,4/21/2001,19141,1.05,28.74,27.5,9
HF011,1,WS3,Early,1,3400,4/21/2001,19161,1.06,29.02,27.5,8.9
HF011,1,WS3,Early,1,3401,4/21/2001,19181,1.05,28.74,27.5,8.9
HF011,1,WS3,Early,1,3402,4/21/2001,19201,1.06,29.02,27.5,8.9
HF011,1,WS3,Early,1,3403,4/21/2001,19221,1.06,29.02,27.5,8.9
HF011,1,WS3,Early,1,3404,4/21/2001,19241,1.04,28.47,27.5,8.9
HF011,1,WS3,Early,1,3405,4/21/2001,19261,1.05,28.74,27.5,8.9
HF011,1,WS3,Early,1,3406,4/21/2001,19281,1.04,28.47,27.5,8.9
HF011,1,WS3,Early,1,3407,4/21/2001,19301,1.04,28.47,27.5,8.9
HF011,1,WS3,Early,1,3408,4/21/2001,19321,1.05,28.74,27.5,8.9
HF011,1,WS3,Early,1,3409,4/21/2001,19341,1.04,28.47,27.5,8.9
HF011,1,WS3,Early,1,3410,4/21/2001,19361,1.04,28.47,27.5,8.9
HF011,1,WS3,Early,1,3411,4/21/2001,19381,1.05,28.74,27.5,8.9
HF011,1,WS3,Early,1,3412,4/21/2001,19401,1.04,28.47,27.5,8.9
HF011,1,WS3,Early,1,3413,4/21/2001,19421,1.05,28.74,27.5,8.9
HF011,1,WS3,Early,1,3414,4/21/2001,19441,1.04,28.47,27.5,8.9
HF011,1,WS3,Early,1,3415,4/21/2001,19461,1.05,28.74,27.5,8.9
HF011,1,WS3,Early,1,3416,4/21/2001,19481,1.04,28.47,27.5,8.9
HF011,1,WS3,Early,1,3417,4/21/2001,19501,1.03,28.19,27.5,8.9
HF011,1,WS3,Early,1,3418,4/21/2001,19521,1.03,28.19,27.5,8.9
HF011,1,WS3,Early,1,3419,4/21/2001,19541,1.03,28.19,27.5,8.9
HF011,1,WS3,Early,1,3420,4/21/2001,19561,1.03,28.19,27.5,8.9
HF011,1,WS3,Early,1,3421,4/21/2001,19581,1.04,28.47,27.5,8.9
HF011,1,WS3,Early,1,3422,4/21/2001,19601,1.03,28.19,27.5,8.9
HF011,1,WS3,Early,1,3423,4/21/2001,19621,1.04,28.47,27.5,9
HF011,1,WS3,Early,1,3424,4/21/2001,19641,1.03,28.19,27.5,8.9
HF011,1,WS3,Early,1,3425,4/21/2001,19661,1.03,28.19,27.5,8.9
HF011,1,WS3,Early,1,3426,4/21/2001,19681,1.03,28.19,27.5,8.9
HF011,1,WS3,Early,1,3427,4/21/2001,19701,1.03,28.19,27.5,8.9
HF011,1,WS3,Early,1,3428,4/21/2001,19721,1.04,28.47,27.5,8.9
HF011,1,WS3,Early,1,3429,4/21/2001,19741,1.02,27.92,27.5,9
HF011,1,WS3,Early,1,3430,4/21/2001,19761,1.02,27.92,27.5,9
HF011,1,WS3,Early,1,3431,4/21/2001,19781,1.03,28.19,27.5,8.9
HF011,1,WS3,Early,1,3432,4/21/2001,19801,1.03,28.19,27.5,8.9
HF011,1,WS3,Early,1,3433,4/21/2001,19821,1.04,28.47,27.5,8.9
HF011,1,WS3,Early,1,3434,4/21/2001,19841,1.02,27.92,27.5,8.9
HF011,1,WS3,Early,1,3435,4/21/2001,19861,1.01,27.64,27.5,8.9
HF011,1,WS3,Early,1,3436,4/21/2001,19881,1.02,27.92,27.5,8.9
HF011,1,WS3,Early,1,3437,4/21/2001,19901,1.02,27.92,27.5,8.9
HF011,1,WS3,Early,1,3438,4/21/2001,19921,1.02,27.92,27.5,8.9
HF011,1,WS3,Early,1,3439,4/21/2001,19941,1.02,27.92,27.5,8.9
HF011,1,WS3,Early,1,3440,4/21/2001,19961,1.01,27.64,27.5,8.9
HF011,1,WS3,Early,1,3441,4/21/2001,19981,1,27.37,27.5,8.9
HF011,1,WS3,Early,1,3442,4/21/2001,20001,1.02,27.92,27.5,8.9
HF011,1,WS3,Early,1,3443,4/21/2001,20021,1.01,27.64,27.5,8.9
HF011,1,WS3,Early,1,3444,4/21/2001,20041,1.01,27.64,27.5,8.9
HF011,1,WS3,Early,1,3445,4/21/2001,20061,1.03,28.19,27.5,8.9
HF011,1,WS3,Early,1,3446,4/21/2001,20081,1.01,27.64,27.5,9
HF011,1,WS3,Early,1,3447,4/21/2001,20101,1.01,27.64,27.5,9
HF011,1,WS3,Early,1,3448,4/21/2001,20121,1,27.37,27.5,9
HF011,1,WS3,Early,1,3449,4/21/2001,20141,1,27.37,27.5,9
HF011,1,WS3,Early,1,3450,4/21/2001,20161,1.01,27.64,27.5,9
HF011,1,WS3,Early,1,3451,4/21/2001,20181,1.01,27.64,27.5,9
HF011,1,WS3,Early,1,3452,4/21/2001,20201,1.01,27.64,27.5,9
HF011,1,WS3,Early,1,3453,4/21/2001,20221,1,27.37,27.5,9
HF011,1,WS3,Early,1,3454,4/21/2001,20241,0.99,27.09,27.5,9
HF011,1,WS3,Early,1,3455,4/21/2001,20261,1,27.37,27.5,9
HF011,1,WS3,Early,1,3456,4/21/2001,20281,0.99,27.09,27.5,9
HF011,1,WS3,Early,1,3457,4/21/2001,20301,0.99,27.09,27.5,9
HF011,1,WS3,Early,1,3458,4/21/2001,20321,0.99,27.09,27.5,9
HF011,1,WS3,Early,1,3459,4/21/2001,20341,0.99,27.09,27.5,9
HF011,1,WS3,Early,1,3460,4/21/2001,20361,0.99,27.09,27.5,9
HF011,1,WS3,Early,1,3461,4/21/2001,20381,0.99,27.09,27.5,9
HF011,1,WS3,Early,1,3462,4/21/2001,20401,0.99,27.09,27.5,9
HF011,1,WS3,Early,1,3463,4/21/2001,20421,0.99,27.09,27.5,9
HF011,1,WS3,Early,1,3464,4/21/2001,20441,0.98,26.82,27.5,9
HF011,1,WS3,Early,1,3465,4/21/2001,20461,0.98,26.82,27.5,9
HF011,1,WS3,Early,1,3466,4/21/2001,20481,0.99,27.09,27.5,9
HF011,1,WS3,Early,1,3467,4/21/2001,20501,0.98,26.82,27.5,9
HF011,1,WS3,Early,1,3468,4/21/2001,20521,0.98,26.82,27.5,9
HF011,1,WS3,Early,1,3469,4/21/2001,20541,0.98,26.82,27.5,9
HF011,1,WS3,Early,1,3470,4/21/2001,20561,0.98,26.82,27.5,9
HF011,1,WS3,Early,1,3471,4/21/2001,20581,0.98,26.82,27.5,9
HF011,1,WS3,Early,1,3472,4/21/2001,20601,0.97,26.55,27.5,9
HF011,1,WS3,Early,1,3473,4/21/2001,20621,0.97,26.55,27.5,9
HF011,1,WS3,Early,1,3474,4/21/2001,20641,0.98,26.82,27.5,9
HF011,1,WS3,Early,1,3475,4/21/2001,20661,0.97,26.55,27.5,9
HF011,1,WS3,Early,1,3476,4/21/2001,20681,0.97,26.55,27.5,9
HF011,1,WS3,Early,1,3477,4/21/2001,20701,0.97,26.55,27.5,9
HF011,1,WS3,Early,1,3478,4/21/2001,20721,0.96,26.27,27.5,9
HF011,1,WS3,Early,1,3479,4/21/2001,20741,0.97,26.55,27.5,9
HF011,1,WS3,Early,1,3480,4/21/2001,20761,0.97,26.55,27.5,9
HF011,1,WS3,Early,1,3481,4/21/2001,20781,0.97,26.55,27.5,9
HF011,1,WS3,Early,1,3482,4/21/2001,20801,0.97,26.55,27.5,9
HF011,1,WS3,Early,1,3483,4/21/2001,20821,0.97,26.55,27.5,9
HF011,1,WS3,Early,1,3484,4/21/2001,20841,0.97,26.55,27.5,9
HF011,1,WS3,Early,1,3485,4/21/2001,20861,0.96,26.27,27.5,9
HF011,1,WS3,Early,1,3486,4/21/2001,20881,0.97,26.55,27.5,9
HF011,1,WS3,Early,1,3487,4/21/2001,20901,0.97,26.55,27.5,9
HF011,1,WS3,Early,1,3488,4/21/2001,20921,0.96,26.27,27.5,9.1
HF011,1,WS3,Early,1,3489,4/21/2001,20941,0.96,26.27,27.5,9.1
HF011,1,WS3,Early,1,3490,4/21/2001,20961,0.97,26.55,27.5,9.1
HF011,1,WS3,Early,1,3491,4/21/2001,20981,0.96,26.27,27.5,9.2
HF011,1,WS3,Early,1,3492,4/21/2001,21001,0.95,26,27.5,9.2
HF011,1,WS3,Early,1,3493,4/21/2001,21021,0.96,26.27,27.5,9.2
HF011,1,WS3,Early,1,3494,4/21/2001,21041,0.96,26.27,27.5,9.2
HF011,1,WS3,Early,1,3495,4/21/2001,21061,0.95,26,27.5,9.2
HF011,1,WS3,Early,1,3496,4/21/2001,21081,0.95,26,27.5,9.1
HF011,1,WS3,Early,1,3497,4/21/2001,21101,0.95,25.97,27.5,9.1
HF011,1,WS3,Early,1,3498,4/21/2001,21121,0.95,25.97,27.5,9.1
HF011,1,WS3,Early,1,3499,4/21/2001,21141,0.95,26,27.5,9.1
HF011,1,WS3,Early,1,3500,4/21/2001,21161,0.95,26,27.5,9.1
HF011,1,WS3,Early,1,3501,4/21/2001,21181,0.95,26,27.5,9.1
HF011,1,WS3,Early,1,3502,4/21/2001,21201,0.94,25.86,27.5,9.1
HF011,1,WS3,Early,1,3503,4/21/2001,21221,0.94,25.86,27.5,9.1
HF011,1,WS3,Early,1,3504,4/21/2001,21241,0.94,25.83,27.5,9.1
HF011,1,WS3,Early,1,3505,4/21/2001,21261,0.93,25.56,27.5,9
HF011,1,WS3,Early,1,3506,4/21/2001,21281,0.93,25.61,27.5,9
HF011,1,WS3,Early,1,3507,4/21/2001,21301,0.94,25.72,27.5,9
HF011,1,WS3,Early,1,3508,4/21/2001,21321,0.94,25.83,27.5,9
HF011,1,WS3,Early,1,3509,4/21/2001,21341,0.93,25.48,27.5,9
HF011,1,WS3,Early,1,3510,4/21/2001,21361,0.93,25.64,27.5,9
HF011,1,WS3,Early,1,3511,4/21/2001,21381,0.92,25.17,27.5,9
HF011,1,WS3,Early,1,3512,4/21/2001,21401,0.93,25.39,27.5,9
HF011,1,WS3,Early,1,3513,4/21/2001,21421,0.94,25.78,27.5,9
HF011,1,WS3,Early,1,3514,4/21/2001,21441,0.94,25.86,27.5,9
HF011,1,WS3,Early,1,3515,4/21/2001,21461,0.93,25.39,27.5,9
HF011,1,WS3,Early,1,3516,4/21/2001,21481,0.92,25.34,27.5,9
HF011,1,WS3,Early,1,3517,4/21/2001,21501,0.92,25.2,27.5,9
HF011,1,WS3,Early,1,3518,4/21/2001,21521,0.92,25.31,27.5,9
HF011,1,WS3,Early,1,3519,4/21/2001,21541,0.93,25.48,27.5,9
HF011,1,WS3,Early,1,3520,4/21/2001,21561,0.92,25.12,27.5,9
HF011,1,WS3,Early,1,3521,4/21/2001,21581,0.92,25.31,27.5,9
HF011,1,WS3,Early,1,3522,4/21/2001,21601,0.93,25.56,27.5,9
HF011,1,WS3,Early,1,3523,4/21/2001,21621,0.92,25.23,27.5,9.1
HF011,1,WS3,Early,1,3524,4/21/2001,21641,0.92,25.37,27.5,9.1
HF011,1,WS3,Early,1,3525,4/21/2001,21661,0.93,25.39,27.5,9.1
HF011,1,WS3,Early,1,3526,4/21/2001,21681,0.93,25.5,27.5,9.1
HF011,1,WS3,Early,1,3527,4/21/2001,21701,0.92,25.34,27.5,9.1
HF011,1,WS3,Early,1,3528,4/21/2001,21721,0.92,25.34,27.5,9.1
HF011,1,WS3,Early,1,3529,4/21/2001,21741,0.93,25.58,27.5,9.1
HF011,1,WS3,Early,1,3530,4/21/2001,21761,0.92,25.34,27.5,9.2
HF011,1,WS3,Early,1,3531,4/21/2001,21781,0.91,25.09,27.5,9.2
HF011,1,WS3,Early,1,3532,4/21/2001,21801,0.92,25.31,27.5,9.2
HF011,1,WS3,Early,1,3533,4/21/2001,21821,0.93,25.39,27.5,9.3
HF011,1,WS3,Early,1,3534,4/21/2001,21841,0.93,25.39,27.5,9.3
HF011,1,WS3,Early,1,3535,4/21/2001,21861,0.91,24.87,27.5,9.3
HF011,1,WS3,Early,1,3536,4/21/2001,21881,0.92,25.31,27.5,9.3
HF011,1,WS3,Early,1,3537,4/21/2001,21901,0.91,25.06,27.5,9.3
HF011,1,WS3,Early,1,3538,4/21/2001,21921,0.91,25.09,27.5,9.3
HF011,1,WS3,Early,1,3539,4/21/2001,21941,0.91,25.01,27.5,9.3
HF011,1,WS3,Early,1,3540,4/21/2001,21961,0.92,25.2,27.5,9.3
HF011,1,WS3,Early,1,3541,4/21/2001,21981,0.93,25.58,27.5,9.3
HF011,1,WS3,Early,1,3542,4/21/2001,22001,0.93,25.48,27.5,9.3
HF011,1,WS3,Early,1,3543,4/21/2001,22021,0.92,25.31,27.5,9.3
HF011,1,WS3,Early,1,3544,4/21/2001,22041,1.02,27.92,27.5,9.3
HF011,1,WS3,Early,1,3545,4/21/2001,22061,0.92,25.12,27.5,9.4
HF011,1,WS3,Early,1,3546,4/21/2001,22081,0.91,25.06,27.5,9.4
HF011,1,WS3,Early,1,3547,4/21/2001,22101,0.94,25.86,27.5,9.4
HF011,1,WS3,Early,1,3548,4/21/2001,22121,0.91,25.01,27.5,9.4
HF011,1,WS3,Early,1,3549,4/21/2001,22141,0.91,24.95,27.5,9.4
HF011,1,WS3,Early,1,3550,4/21/2001,22161,0.91,24.95,27.5,9.5
HF011,1,WS3,Early,1,3551,4/21/2001,22181,0.91,24.95,27.5,9.5
HF011,1,WS3,Early,1,3552,4/21/2001,22201,0.9,24.6,27.5,9.5
HF011,1,WS3,Early,1,3553,4/21/2001,22221,0.91,24.84,27.5,9.5
HF011,1,WS3,Early,1,3554,4/21/2001,22241,0.91,24.87,27.5,9.5
HF011,1,WS3,Early,1,3555,4/21/2001,22261,0.9,24.71,27.5,9.5
HF011,1,WS3,Early,1,3556,4/21/2001,22281,0.89,24.38,27.5,9.5
HF011,1,WS3,Early,1,3557,4/21/2001,22301,0.91,24.93,27.5,9.5
HF011,1,WS3,Early,1,3558,4/21/2001,22321,0.9,24.71,27.5,9.5
HF011,1,WS3,Early,1,3559,4/21/2001,22341,0.9,24.6,27.5,9.4
HF011,1,WS3,Early,1,3560,4/21/2001,22361,0.9,24.6,27.5,9.5
HF011,1,WS3,Early,1,3561,4/21/2001,22381,0.9,24.71,27.5,9.5
HF011,1,WS3,Early,1,3562,4/21/2001,22401,0.89,24.32,27.5,9.5
HF011,1,WS3,Early,1,3563,4/21/2001,22421,0.9,24.62,27.5,9.5
HF011,1,WS3,Early,1,3564,4/21/2001,22441,0.89,24.49,27.5,9.5
HF011,1,WS3,Early,1,3565,4/21/2001,22461,0.89,24.35,27.5,9.5
HF011,1,WS3,Early,1,3566,4/21/2001,22481,0.9,24.62,27.5,9.5
HF011,1,WS3,Early,1,3567,4/21/2001,22501,0.89,24.46,27.5,9.5
HF011,1,WS3,Early,1,3568,4/21/2001,22521,0.88,24.18,27.5,9.5
HF011,1,WS3,Early,1,3569,4/21/2001,22541,0.88,24.24,27.5,9.5
HF011,1,WS3,Early,1,3570,4/21/2001,22561,0.88,24.1,27.5,9.5
HF011,1,WS3,Early,1,3571,4/21/2001,22581,0.88,24.1,27.5,9.5
HF011,1,WS3,Early,1,3572,4/21/2001,22601,0.89,24.32,27.5,9.5
HF011,1,WS3,Early,1,3573,4/21/2001,22621,0.88,24.07,27.5,9.5
HF011,1,WS3,Early,1,3574,4/21/2001,22641,0.88,24.18,27.5,9.5
HF011,1,WS3,Early,1,3575,4/21/2001,22661,0.87,23.99,27.5,9.5
HF011,1,WS3,Early,1,3576,4/21/2001,22681,0.87,23.94,27.5,9.5
HF011,1,WS3,Early,1,3577,4/21/2001,22701,0.86,23.47,27.5,9.6
HF011,1,WS3,Early,1,3578,4/21/2001,22721,0.88,24.07,27.5,9.6
HF011,1,WS3,Early,1,3579,4/21/2001,22741,0.86,23.53,27.5,9.5
HF011,1,WS3,Early,1,3580,4/21/2001,22761,0.87,23.8,27.5,9.5
HF011,1,WS3,Early,1,3581,4/21/2001,22781,0.86,23.72,27.5,9.5
HF011,1,WS3,Early,1,3582,4/21/2001,22801,0.86,23.66,27.5,9.4
HF011,1,WS3,Early,1,3583,4/21/2001,22821,0.86,23.69,27.5,9.4
HF011,1,WS3,Early,1,3584,4/21/2001,22841,0.85,23.44,27.5,9.4
HF011,1,WS3,Early,1,3585,4/21/2001,22861,0.86,23.47,27.5,9.4
HF011,1,WS3,Early,1,3586,4/21/2001,22881,0.85,23.44,27.5,9.4
HF011,1,WS3,Early,1,3587,4/21/2001,22901,0.86,23.69,27.5,9.5
HF011,1,WS3,Early,1,3588,4/21/2001,22921,0.86,23.58,27.5,9.5
HF011,1,WS3,Early,1,3589,4/21/2001,22941,0.84,23.17,27.5,9.5
HF011,1,WS3,Early,1,3590,4/21/2001,22961,0.83,22.84,27.5,9.5
HF011,1,WS3,Early,1,3591,4/21/2001,22981,0.85,23.2,27.5,9.5
HF011,1,WS3,Early,1,3592,4/21/2001,23001,0.85,23.44,27.5,9.4
HF011,1,WS3,Early,1,3593,4/21/2001,23021,0.85,23.2,27.5,9.4
HF011,1,WS3,Early,1,3594,4/21/2001,23041,0.84,23.06,27.5,9.4
HF011,1,WS3,Early,1,3595,4/21/2001,23061,0.85,23.2,27.5,9.4
HF011,1,WS3,Early,1,3596,4/21/2001,23081,0.85,23.36,27.5,9.4
HF011,1,WS3,Early,1,3597,4/21/2001,23101,0.84,23.17,27.5,9.4
HF011,1,WS3,Early,1,3598,4/21/2001,23121,0.84,23.06,27.5,9.4
HF011,1,WS3,Early,1,3599,4/21/2001,23141,0.85,23.2,27.5,9.4
HF011,1,WS3,Early,1,3600,4/21/2001,23161,0.85,23.44,27.5,9.4
HF011,1,WS3,Early,1,3601,4/21/2001,23181,0.83,22.84,27.5,9.4
HF011,1,WS3,Early,1,3602,4/21/2001,23201,0.84,23.06,27.5,9.5
HF011,1,WS3,Early,1,3603,4/21/2001,23221,0.84,23.06,27.5,9.5
HF011,1,WS3,Early,1,3604,4/21/2001,23241,0.83,22.78,27.5,9.5
HF011,1,WS3,Early,1,3605,4/21/2001,23261,0.83,22.81,27.5,9.5
HF011,1,WS3,Early,1,3606,4/21/2001,23281,0.83,22.76,27.5,9.5
HF011,1,WS3,Early,1,3607,4/21/2001,23301,0.83,22.78,27.5,9.5
HF011,1,WS3,Early,1,3608,4/21/2001,23321,0.83,22.67,27.5,9.5
HF011,1,WS3,Early,1,3609,4/21/2001,23341,0.82,22.56,27.5,9.4
HF011,1,WS3,Early,1,3610,4/21/2001,23361,0.83,22.67,27.5,9.4
HF011,1,WS3,Early,1,3611,4/21/2001,23381,0.83,22.89,27.5,9.4
HF011,1,WS3,Early,1,3612,4/21/2001,23401,0.82,22.4,27.5,9.4
HF011,1,WS3,Early,1,3613,4/21/2001,23421,0.82,22.46,27.5,9.4
HF011,1,WS3,Early,1,3614,4/21/2001,23441,0.82,22.56,27.5,9.4
HF011,1,WS3,Early,1,3615,4/21/2001,23461,0.81,22.29,27.5,9.4
HF011,1,WS3,Early,1,3616,4/21/2001,23481,0.82,22.51,27.5,9.4
HF011,1,WS3,Early,1,3617,4/21/2001,23501,0.81,22.32,27.5,9.4
HF011,1,WS3,Early,1,3618,4/21/2001,23521,0.82,22.43,27.5,9.3
HF011,1,WS3,Early,1,3619,4/21/2001,23541,0.81,22.32,27.5,9.3
HF011,1,WS3,Early,1,3620,4/21/2001,23561,0.81,22.32,27.5,9.3
HF011,1,WS3,Early,1,3621,4/21/2001,23581,0.81,22.21,27.5,9.3
HF011,1,WS3,Early,1,3622,4/21/2001,23601,0.82,22.43,27.5,9.3
HF011,1,WS3,Early,1,3623,4/21/2001,23621,0.81,22.18,27.5,9.3
HF011,1,WS3,Early,1,3624,4/21/2001,23641,0.81,22.18,27.5,9.3
HF011,1,WS3,Early,1,3625,4/21/2001,23661,0.82,22.43,27.5,9.3
HF011,1,WS3,Early,1,3626,4/21/2001,23681,0.81,22.18,27.5,9.3
HF011,1,WS3,Early,1,3627,4/21/2001,23701,0.81,22.18,27.5,9.3
HF011,1,WS3,Early,1,3628,4/21/2001,23721,0.81,22.13,27.5,9.3
HF011,1,WS3,Early,1,3629,4/21/2001,23741,0.81,22.21,27.5,9.3
HF011,1,WS3,Early,1,3630,4/21/2001,23761,0.81,22.18,27.5,9.3
HF011,1,WS3,Early,1,3631,4/21/2001,23781,0.8,21.93,27.5,9.3
HF011,1,WS3,Early,1,3632,4/21/2001,23801,0.8,22.02,27.5,9.2
HF011,1,WS3,Early,1,3633,4/21/2001,23821,0.8,21.88,27.5,9.2
HF011,1,WS3,Early,1,3634,4/21/2001,23841,0.81,22.13,27.5,9.2
HF011,1,WS3,Early,1,3635,4/21/2001,23861,0.8,21.91,27.5,9.2
HF011,1,WS3,Early,1,3636,4/21/2001,23881,0.78,21.49,27.5,9.2
HF011,1,WS3,Early,1,3637,4/21/2001,23901,0.8,21.91,27.5,9.2
HF011,1,WS3,Early,1,3638,4/21/2001,23921,0.8,21.91,27.5,9.2
HF011,1,WS3,Early,1,3639,4/21/2001,23941,0.79,21.8,27.5,9.2
HF011,1,WS3,Early,1,3640,4/21/2001,23961,0.8,21.82,27.5,9.2
HF011,1,WS3,Early,1,3641,4/21/2001,23981,0.78,21.52,27.5,9.1
HF011,1,WS3,Early,1,3642,4/21/2001,24001,0.8,21.93,27.5,9.1
HF011,1,WS3,Early,1,3643,4/21/2001,24021,0.79,21.8,27.5,9.1
HF011,1,WS3,Early,1,3644,4/21/2001,24041,0.79,21.69,27.5,9.1
HF011,1,WS3,Early,1,3645,4/21/2001,24061,0.8,21.91,27.5,9.1
HF011,1,WS3,Early,1,3646,4/21/2001,24081,0.79,21.55,27.5,9.1
HF011,1,WS3,Early,1,3647,4/21/2001,24101,0.78,21.27,27.5,9.1
HF011,1,WS3,Early,1,3648,4/21/2001,24121,0.79,21.74,27.5,9.1
HF011,1,WS3,Early,1,3649,4/21/2001,24141,0.78,21.38,27.5,9.1
HF011,1,WS3,Early,1,3650,4/21/2001,24161,0.79,21.66,27.5,9.1
HF011,1,WS3,Early,1,3651,4/21/2001,24181,0.79,21.66,27.5,9.1
HF011,1,WS3,Early,1,3652,4/21/2001,24201,0.79,21.66,27.5,9.1
HF011,1,WS3,Early,1,3653,4/21/2001,24221,0.78,21.3,27.5,9.1
HF011,1,WS3,Early,1,3654,4/21/2001,24241,0.78,21.44,27.5,9.1
HF011,1,WS3,Early,1,3655,4/21/2001,24261,0.79,21.63,27.5,9.1
HF011,1,WS3,Early,1,3656,4/21/2001,24281,0.78,21.33,27.5,9.1
HF011,1,WS3,Early,1,3657,4/21/2001,24301,0.77,21.25,27.5,9.1
HF011,1,WS3,Early,1,3658,4/21/2001,24321,0.78,21.41,27.5,9.1
HF011,1,WS3,Early,1,3659,4/21/2001,24341,0.78,21.33,27.5,9.1
HF011,1,WS3,Early,1,3660,4/21/2001,24361,0.78,21.41,27.5,9.1
HF011,1,WS3,Early,1,3661,4/21/2001,24381,0.78,21.3,27.5,9.1
HF011,1,WS3,Early,1,3662,4/21/2001,24401,0.78,21.33,27.5,9.1
HF011,1,WS3,Early,1,3663,4/21/2001,24421,0.77,21.16,27.5,9.1
HF011,1,WS3,Early,1,3664,4/21/2001,24441,0.77,21.03,27.5,9.1
HF011,1,WS3,Early,1,3665,4/21/2001,24461,0.77,21.14,27.5,9.1
HF011,1,WS3,Early,1,3666,4/21/2001,24481,0.77,21.16,27.5,9.1
HF011,1,WS3,Early,1,3667,4/21/2001,24501,0.78,21.3,27.5,9.1
HF011,1,WS3,Early,1,3668,4/21/2001,24521,0.77,21.05,27.5,9.1
HF011,1,WS3,Early,1,3669,4/21/2001,24541,0.78,21.3,27.5,9.1
